CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U74999NL2011PTC008301,HN BUSINESS CONSULTANTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-08-11,Nagaland,20000000,300000,74999,Other business activities,"SB 37, Naga Shopping Arcade Kohima Road Dimapur , Unclassified NL 797112",RoC-Shillong,info@hnbc.co.in,31-03-17,31-03-17
U74999NL2011PTC008303,ADNEXT MEDIA SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-09-11,Nagaland,200000,100000,74999,Other business activities,"Golden Palace Circular Road Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,NA,NA
U74999NL2013PTC008349,SHIBAH WAREHOUSING & COLD STORAGEPRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,06-05-13,Nagaland,10000000,900000,74999,Other business activities,"HALF NAGARJAN , HIGH SCHOOL COLONY DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,barmancs@gmail.com,NA,NA
U74999NL2014PTC008375,ESTINLO ECOMMERCE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-11-14,Nagaland,100000,100000,74999,Other business activities,"First Floor, N.K. Commercials, GBC/H.No.1206, Zion Hospital Junction,NH-29,Purana Bazar, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,sinlokemp10@gmail.com,31-03-15,31-03-15
U74999NL2015PTC008380,THOROUGH PROFESSIONALS EVENTSMANAGEMENTS SERVICES (I) PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,06-05-15,Nagaland,1000000,500000,74999,Other business activities,"EAST POLICE COLONY, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,barmancs@gmail.com,NA,NA
U74999NL2016OPC013406,HOLOHA E-COMMERCE (OPC) PRIVATE LIMITED,Strike Off,Private(One Person Company),Company limited by Shares,Non-govt company,23-08-16,Nagaland,100000,100000,74999,Other business activities,"6TH MILE SUGAR MILL VILLAGE, DIMAPUR DIMAPUR , Dimapur Unclassified NL 797103",RoC-Shillong,walling.asangladel@gmail.com,31-03-19,31-03-19
U74999NL2016OPC013411,DILIKA FOOD (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,29-09-16,Nagaland,100000,100000,74999,Other business activities,"H/N 101, RIVER BELT COLONY DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,KAPESACATHERINE@GMAIL.COM,NA,NA
U74999NL2016PTC013401,LA TRAVELS AND SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-05-16,Nagaland,100000,100000,74999,Other business activities,"H/No 100 Lengrijan Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,aonukshijamir@gmail.com,NA,NA
U74999NL2016PTC013405,ZYNKR ONLINE SERVICE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-08-16,Nagaland,100000,100000,74999,Other business activities,"ZYNKR, PURANA BAZAAR, DIMAPUR NEAR OLD DHANSIRI BRIDGE, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,VELOKOZA59@GMAIL.COM,31-03-17,31-03-17
U74999NL2016PTC013410,LUYIM VENTURES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-09-16,Nagaland,500000,500000,74999,Other business activities,"Ritz Building, Naharbari Junction, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,tiarenla@gmail.com,NA,NA
U74999NL2016PTC013413,SPELL LINK NETWORK SOLUTION PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,19-10-16,Nagaland,100000,100000,74999,Other business activities,"2ND FLOOR, CHISHI MARKETING COMPLEX, CIRCULAR ROAD, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,T.SASHI.LCR@GMAIL.COM,NA,NA
U74999NL2016PTC013414,ILANDLO SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-10-16,Nagaland,100000,100000,74999,Other business activities,"House No 984, Lane 19 Kuda Village C, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,imtisunup.longchar@ilandlo.com,31-03-20,31-03-20
U74999NL2016PTC013416,OUTDOORZ PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-12-16,Nagaland,100000,100000,74999,Other business activities,"HOUSE NO: 418, ABOVE CHURCH,NEAR LADY BIRTH SCHOOL ALEMPANG WARD, MOKOKCHUNG TOWN , Mokokchung Unclassified NL 798601",RoC-Shillong,OUTDOORZJAM@GMAIL.COM,NA,NA
U74999NL2016PTC013417,SATWAT EDU SERVICE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-12-16,Nagaland,1000000,200000,74999,Other business activities,"1ST FLOOR BLK BUILDING, ARMY SUPPLY ROAD DHOBINALA, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,KAUSHIK.DEB@LIVE.IN,NA,NA
U74999NL2017OPC013424,TOPUTEN INFOTECH ENTERPRISE (OPC)PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,24-03-17,Nagaland,100000,100000,74999,Other business activities,"HOUSE NO.224, DUNCAN BOSTI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,benry@blueyellowkey.com,NA,NA
U74999NL2017OPC013437,CHANGKI TRAIL TRADING (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,17-08-17,Nagaland,100000,100000,74999,Other business activities,"263 FOREST COLONY KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,CHRISTINELONGCHARI@GMAIL.COM,NA,NA
U74999NL2017PTC013419,NAAGAAMII TRADING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-02-17,Nagaland,20000000,7250000,74999,Other business activities,"HOUSE NO 14 JHARNAPANI MEDZIPHEMA DIMAPUR DIMAPUR , Dimapur Unclassified NL 797106",RoC-Shillong,sanokhro@yahoo.com,31-03-20,31-03-20
U74999NL2017PTC013420,HORNBILL MEDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-03-17,Nagaland,5000000,5000000,74999,Other business activities,"89, Sector- A, Aoyimti Village Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,jaideep@hornbillmedia.in,NA,NA
U74999NL2017PTC013421,ASANG ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-03-17,Nagaland,10000,10000,74999,Other business activities,"Nr Stone Crusher Kevijau Colony Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,sangtamimb01@gmail.com,NA,NA
U74999NL2017PTC013422,LENDLINK TECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-03-17,Nagaland,100000,100000,74999,Other business activities,"C-31, MEDIKHRU COMPLEX, RAZHU POINT, KOHIMA, MAIN TOWN KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,ringavekho@gmail.com,31-03-20,31-03-20
U74999NL2017PTC013428,EPLAY INNOVATION PRIVATE LIMITED,Dormant under section 455,Private,Company limited by Shares,Non-govt company,20-04-17,Nagaland,100000,100000,74999,Other business activities,"4TH MILE, DIPHUPAR DIMAPUR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,pvssunder@gmail.com,31-03-18,31-03-18
U74999NL2017PTC013429,SUKIDOLI ONLINE PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,24-04-17,Nagaland,100000,100000,74999,Other business activities,"Viliethie Complex, Opp. Old MLA Hostel, Kohima , Kohima Unclassified NL 797001",RoC-Shillong,abhishek.kaushal12@iimranchi.ac.in,NA,NA
U74999NL2017PTC013441,YONGKONG ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-10-17,Nagaland,100000,100000,74999,Other business activities,"C/o A- Chingmak Chang, Noksen, Sector- High School-B, High School Road Tuensang , Tuensang Unclassified NL 798612",RoC-Shillong,eastdewpoint@gmail.com,31-03-20,31-03-20
U74999NL2017PTC013443,AKIVIU RESOURCE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,13-12-17,Nagaland,1000000,100000,74999,Other business activities,"THAHEKHU VILLAGE, NEAR LIVINGSTONE FOUNDATION HR.SEC.SCHOOL, P.O.DIMAPUR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,andrewahoto@gmail.com,31-03-18,31-03-18
U74999NL2018PTC013444,RIVER VALLEY SOLAR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-01-18,Nagaland,100000,100000,74999,Other business activities,"C/o- Mr. Chuba AO, H/No. 250/219, Ward-10, ISLAND COLONY DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,tsurangValleyIndia@gmail.com,NA,NA
U74999NL2018PTC013446,ZHIMOMI BAMBOOKRAFT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-03-18,Nagaland,1000000,1000000,74999,Other business activities,".NO-11,SUMITO VILLAGE P.O-BHANDARI DIMAPUR , Wokha Unclassified NL 797111",RoC-Shillong,nkzhimomi2018@gmail.com,NA,NA
U74999NL2018PTC013452,LAKABI CLOTHING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-05-18,Nagaland,1000000,100000,74999,Other business activities,"BELOW VIP GUEST HOUSE OLD MINISTERS HILL KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,SHANTHUNGO109@GMAIL.COM,31-03-19,31-03-19
U74999NL2018PTC013453,HORNBILL DIGITAL PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-05-18,Nagaland,17100000,5000000,74999,Other business activities,"VILLIETHIE COMPLEX, HOUSE NO: 38A,3RD FLOOR, WARD NO:7,DAKLANE,SECTOR 3,OLD MLA HOSTEL JUNCTION KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,jaideep.dey@symbios.in,31-03-20,31-03-20
U74999NL2018PTC013459,NAGASLEAD BUSINESS SERVICES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,28-09-18,Nagaland,100000,100000,74999,Other business activities,"H NO. 461 NEW COLONY, PURANA BAZAR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,longonkhiam@gmail.com,NA,NA
U74999NL2018PTC013464,HOPESANDASPIRATIONS ONLINE SERVICESPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-11-18,Nagaland,100000,10,74999,Other business activities,"AK-VI COMPLEX,3RD FLR, HOUSE NO 32,NEAR CROSS SCHOOL, 2ND GATE, NEPALI BOSTI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,conceptonline.bpo@gmail.com,31-03-19,31-03-19
U74999NL2018PTC013465,AKI AUTOMOTIVES INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-11-18,Nagaland,100000,100000,74999,Other business activities,"5TH MILE, NH-29 NEAR FAITH SERVICE (INDIANOIL PETROLPUMP) DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,akiautomotivesindia@gmail.com,NA,NA
U74999NL2018PTC013466,SHANGRU VENTURES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-12-18,Nagaland,1000000,30000,74999,Other business activities,"SHAMROOK DALE F1 SECTOR MOKOKCHUNG DIMAPUR , Dimapur Unclassified NL 798601",RoC-Shillong,sentiasung@gmail.com,31-03-19,31-03-19
U74999NL2018PTC013467,LIMA WORLD TRAVEL PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-12-18,Nagaland,1000000,100000,74999,Other business activities,"House No.24, High School Road, Near Directorate of Fisheries, KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,limasangla.imchen@gmail.com,31-03-20,31-03-20
U74999NL2019PTC013492,APEX MANPOWER SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-09-19,Nagaland,1000000,100000,74999,Other business activities,"H.No. 10, D.C Court Junction, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,apex.manpower@outlook.com,NA,NA
U74999NL2019PTC013501,KALPTREE VENTURES PRIVATE LIMITED,Converted to LLP,Private,Company limited by Shares,Non-govt company,07-11-19,Nagaland,1500000,300000,74999,Other business activities,"KHERMOHAL, P. POINT O RENGBA SAW MILL DIMAPUR , Dimapur Unclassified NL 797112",Unclassified,rusemlkr71@gmail.com,31-03-20,31-03-20
U74999NL2020OPC013507,KAPUNU HOME (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,13-01-20,Nagaland,100000,10000,74999,Other business activities,"H No - 19, Padumpukhuri, DIMAPUR , Dimapur Unclassified NL 797116",RoC-Shillong,khroku.nuh@gmail.com,NA,NA
U74999NL2020PTC013513,WE ASPIRE STAFFING SOLUTIONS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,31-05-20,Nagaland,500000,200000,74999,Other business activities,"156, ANGAMI SIGNAL BASTI PS SUB URBAN DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,longteka12@gmail.com,NA,NA
U74999NL2020PTC013517,SANAITECH TECHNOLOGIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-06-20,Nagaland,1500000,100000,74999,Other business activities,"256, Green Valley, Kashiram, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,yan.murry@outlook.com,NA,NA
U74999NL2020PTC013525,IMSONG BUSINESS AND MARKETING PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,08-08-20,Nagaland,100000,100000,74999,Other business activities,"Chumukedima Town, DIMAPUR , Dimapur Unclassified NL 797103",RoC-Shillong,info@registrationseva.com,NA,NA
U74999NL2021OPC013559,AYOKLAR (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,27-01-21,Nagaland,10000,10000,74999,Other business activities,"C/O SAKUYUBA HOUSE NO.263 AONGZA WARD MOKOKCHUNG MOKOKCHUNG , Mokokchung Unclassified NL 798601",RoC-Shillong,punasenla@gmail.com,NA,NA
U74999NL2021PTC013555,FRIENDS OF POOR BUSINESS CONSULTINGPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-01-21,Nagaland,1000000,10000,74999,Other business activities,"H.NO. 330, BETHESDA HIGHER SECONDARY SCHOOL, UNITED COLONY, WALFORD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,FRIENDSOFPOOR.INDIA@GMAIL.COM,NA,NA
U74999NL2021PTC013556,NWVTI HANDICRAFT AND HANDLOOM PRODUCERPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-01-21,Nagaland,500000,100000,74999,Other business activities,"HOUSE NO. 612 LONGRITONG, P/PUKHURI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,s.katawala92@gmail.com,NA,NA
U75112NL1970SGC001312,NAGALAND INDUSTRIAL DEVELOPMENTCORPORATION LIMITED,Active,Private,Company limited by Shares,State Govt company,26-03-70,Nagaland,250000000,232001800,75112,Public administration and defence; compulsory social security,"I D C HOUSE, P B NO 5 DIMAPUR , Unclassified NL 797112",RoC-Shillong,nidcnagaind@gmail.com,31-03-18,31-03-18
U80301NL2006PTC008171,HOHO EDUCATION COMPANY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-06-06,Nagaland,500000,100000,80301,Education,"139, DUNCAN ROAD,DIMAPUR, NAGALAND-797112 , Unclassified NL 000000",RoC-Shillong,vacclients@gmail.com,31-03-10,31-03-10
U80301NL2016NPL008398,VILIKA ZHIMO EDUCATIONAL FOUNDATION,Active,Private,Company Limited by Guarantee,Non-govt company,18-03-16,Nagaland,0,0,80301,Education,"HOUSE NO. 124, CITY COLLEGE OF ARTS & COMMERCE DOUNGLE COLONY, WARD NO. -9 DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,citycollegedimapur@gmail.com,NA,NA
U80301NL2020PTC013524,EDU NORTHEAST PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-08-20,Nagaland,100000,10000,80301,Education,"C/O SEYIELEZO PUTSURE, MAIN TOWN, OLD NST, KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,lputsure@hotmail.com,NA,NA
U80903NL2013PTC008339,INDRA INSTITUTE OF CAREER ENHANCEMENTAND DEVELOPMENT PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,15-01-13,Nagaland,100000,100000,80903,Education,"LONGKUMER ESTATE NO.1 LONGTHU VALLEY MONGKOLEMBA , Mokokchung Unclassified NL 798601",RoC-Shillong,acbom9@gmail.com,31-03-14,31-03-14
U80903NL2013PTC008354,EMPLOYMENT PROVIDER PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,08-08-13,Nagaland,500000,200000,80903,Education,"11, PARK VIEW MIDLAND PWD ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,STR_UDZ@YAHOO.COM,NA,NA
U80904NL2019NPL013493,LENSAR HERITAGE TOURISM & CULTURALASSOCIATION,Active,Private,Company limited by Shares,Non-govt company,19-09-19,Nagaland,10000,10000,80904,Education,"H/NO. 9, Grace Mansion Circular Road Ward No. 09, Supply Colony, Dimapur NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,capranjalgupta02@gmail.com,NA,NA
U80904NL2020PTC013550,NAGA EDUCATION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-12-20,Nagaland,1500000,10000,80904,Education,"Healing Garden H/NO-455 Ward 9 Medziphema Dimapur , Dimapur Unclassified NL 797106",RoC-Shillong,hello@nagaed.com,NA,NA
U85100NL2020NPL013509,AHAVA HUMANITY FOUNDATION,Active,Private,Company limited by Shares,Non-govt company,04-02-20,Nagaland,10000,10000,85100,Health and social work,"HOUSE NO-185, BLOCK -3 5TH MILE UNITY VILLAGE DIMAPUR, , Dimapur Unclassified NL 797112",RoC-Shillong,avikkedia2017@gmail.com,NA,NA
U85100NL2021PTC013567,AION HEALTHCARE ENTERPRISES PRIVATELIMITED,Not Available for eFiling,Private,Company limited by Shares,Non-govt company,23-03-21,Nagaland,1000000,100000,85100,Health and social work,"House No. 48/1 Zakiesato Colony Golaghat Road Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,vkatheria@yahoo.co.in,NA,NA
U85110NL1989PTC003223,NIGHTINGALE NURSING HOME PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,13-03-89,Nagaland,1000000,300,85110,Health and social work,"KHER MAHALDIMAPUR NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U85110NL1993PTC003861,SANJAY SURGICARE AND DIAGNOSTIC CLINIC PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,23-02-93,Nagaland,1000000,60000,85110,Health and social work,"OLD DAILY MARKETDIMAPUR DIST KOHIMA NAGALAND , Dimapur Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U85110NL1993PTC003998,OKING HOSPITAL AND RESEARCH CLINIC PVTLTD,Strike Off,Private,Company limited by Shares,Non-govt company,06-10-93,Nagaland,10000000,7000000,85110,Health and social work,"DOWN TOWN CLINIC ANNEXEDKOHIMA NAGALAND , Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,31-03-13,31-03-13
U85110NL2005PTC007625,BITONG SANGTAM MEDICAL DIAGNOSTIC CENTRE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,13-01-05,Nagaland,500000,200000,85110,Health and social work,"LONGKHIM TOWNOPP S B I DIST TUENSANG NAGALAND , Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U85110NL2006PTC008082,MEZHUR MEDICAL AND EDUCATION PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,27-02-06,Nagaland,2500000,100000,85110,Health and social work,"MIDLAND ,KOHIMA NAGALAND NAGALAND , Unclassified NL 000000",RoC-Shillong,akansanju@gmail.com,NA,NA
U85110NL2007PTC008241,DIMAPUR INSTITUTE OF NURSING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,19-05-07,Nagaland,300000,0,85110,Health and social work,"FELLOWSHIP COLONY NEAR IMC DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,skmahanta@rediffmail.com,NA,NA
U85300NL2019NPL013503,SEITHOGEI FOUNDATION,Active,Private,Company limited by Shares,Non-govt company,06-12-19,Nagaland,100000,100000,85300,Health and social work,"HOUSE NO 94, DZUVURU, MOHANKHOLA KOHIMA KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,client@legalraasta.com,NA,NA
U85300NL2020NPL013521,MONGSENYIMTI ANIMAL FEEDS ASSOCIATION,Active,Private,Company limited by Shares,Non-govt company,11-07-20,Nagaland,1000000,100000,85300,Health and social work,"HOUSE NO-145, MONGSENYIMTI VILLAGE PO CHUCHUYIMLANG MOKOKCHUNG , Mokokchung Unclassified NL 798614",RoC-Shillong,tutulkr@yahoo.com,NA,NA
U85300NL2020NPL013534,AKEDA FOUNDATIONS,Active,Private,Company limited by Shares,Non-govt company,07-10-20,Nagaland,1000000,300000,85300,Health and social work,"H NO 17 (B), SECTOR A, LANE 5, AOYIMTI DIMAPUR , Dimapur Unclassified NL 797115",RoC-Shillong,mungulisangtamofficial@gmail.com,NA,NA
U85300NL2020NPL013546,TOKA FARMS FOUNDATION,Active,Private,Company Limited by Guarantee,Non-govt company,07-12-20,Nagaland,0,0,85300,Health and social work,"36 KYONG COLONY, NAGALAND, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,chishi_kathi@yahoo.com,NA,NA
U92120NL2010PTC008264,N.K. ENTERTAINMENT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-02-10,Nagaland,100000000,100000,92120,"Other community, social and personal service activities","SB-20, NAGA SHOPPING ARCADE KOHIMA ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,NA,NA
U92142NL2014PTC008366,ROCKSTAR EI PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-02-14,Nagaland,13000000,5100000,92142,"Other community, social and personal service activities","LIMA BUILDING, NEAR TOYOTA SHOWROOM WALFARD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,clementimsong@gmail.com,31-03-19,31-03-19
